Distance (km),Fuel Type,Duration (min),Base Fare (₹),Traffic Conditions,Weather,Time of Day,Day,Demand/Supply Ratio,Surge Multiplier,Traffic/Delay (min),Driver Availability,Fuel Price (₹/km),Final Price (₹)
5,Diesel,31,50,Light,Snowy,Peak,Thu,1.5335383334512978,1.7949921070989108,1,Medium,3.2,352.3442181732732
36,EV,51,50,Heavy,Clear,Off-peak,Wed,2.0343462971970627,1.4555758272286365,12,High,1.0,556.6953153494801
29,CNG,35,50,Light,Snowy,Peak,Tue,2.37845195857071,1.216985746295919,5,High,2.8,582.3818769242293
48,EV,8,50,Moderate,Snowy,Off-peak,Mon,2.005868201432385,1.8398017865614473,10,Medium,1.0,420.7055886686393
34,EV,34,50,Light,Stormy,Off-peak,Mon,2.6987881346450213,1.9605844327529214,8,High,1.0,804.2627046206653
48,Diesel,8,50,Heavy,Stormy,Peak,Sat,2.0839006777089377,1.4888344650010956,9,Low,3.2,681.3272598744406
18,EV,58,50,Moderate,Stormy,Off-peak,Sat,1.3345759430374566,1.409430662367106,14,Low,1.0,346.1025749889057
2,Diesel,35,50,Light,Rainy,Peak,Tue,2.658069517320065,1.648504759407381,0,High,3.2,553.8646076174189
16,Petrol,38,50,Heavy,Clear,Off-peak,Mon,2.4140381440403926,1.2439839592715196,6,High,4.5,594.598896194656
29,Petrol,8,50,Heavy,Stormy,Peak,Mon,2.0252690223135748,1.9364839178384279,1,Low,4.5,770.6535250827957
33,EV,24,50,Light,Stormy,Peak,Tue,1.995428756180943,1.6420264276484473,7,Medium,1.0,429.2276245301799
16,CNG,60,50,Light,Rainy,Off-peak,Thu,2.381868865967932,1.736560940406072,14,Medium,2.8,888.4687420414198
35,Diesel,22,50,Light,Clear,Peak,Fri,2.328131582022272,1.7862630232661507,14,High,3.2,856.6830038024891
47,EV,51,50,Heavy,Snowy,Off-peak,Wed,1.522818713045115,1.800312157197753,3,Low,1.0,545.568259418368
43,EV,12,50,Moderate,Stormy,Peak,Mon,2.49934004105679,1.7471761791204097,2,Medium,1.0,510.9141238409813
42,CNG,46,50,Moderate,Snowy,Off-peak,Thu,2.709581775244976,1.2823285005261498,5,Medium,2.8,901.9993935007859
17,Diesel,6,50,Heavy,Rainy,Off-peak,Thu,1.4722840541915971,1.6620050506540611,10,High,3.2,284.8242273650347
4,EV,13,50,Light,Clear,Off-peak,Sat,1.8994832698886552,1.6079757071469283,5,Medium,1.0,244.34583632903758
49,CNG,20,50,Heavy,Stormy,Peak,Fri,1.6092081058545458,1.9172544368745492,6,Low,2.8,700.9713857186954
4,Diesel,26,50,Heavy,Rainy,Off-peak,Sun,1.355769010622999,1.744257604201457,12,Low,3.2,271.480234645519
25,Petrol,16,50,Heavy,Rainy,Peak,Tue,1.1842872355207883,1.5594444566584953,6,Medium,4.5,359.2084669999777
33,CNG,9,50,Heavy,Snowy,Off-peak,Mon,2.6581013596798115,1.9227827273451248,6,Low,2.8,819.796601660759
14,EV,43,50,Moderate,Rainy,Off-peak,Wed,1.4525528897443412,1.8621187133612676,15,High,1.0,405.72388772098856
24,Petrol,19,50,Light,Rainy,Off-peak,Mon,2.255001324343361,1.2934076619419823,13,High,4.5,571.660654156624
11,Diesel,49,50,Heavy,Clear,Peak,Wed,1.8740200910261198,1.9242692251673925,1,Medium,3.2,660.6410353344746
25,CNG,12,50,Heavy,Clear,Off-peak,Wed,2.009428072629402,1.464115876099719,10,High,2.8,423.653118194472
28,Petrol,28,50,Light,Clear,Peak,Fri,2.0701921175788875,1.274789573495683,0,High,4.5,612.2617637764234
7,Petrol,55,50,Light,Rainy,Off-peak,Sat,2.236660736915007,1.16927768467144,8,Medium,4.5,500.82563892432756
49,EV,23,50,Heavy,Stormy,Peak,Wed,2.5931361729300804,1.6846720240442683,7,High,1.0,633.4446749355162
36,Petrol,41,50,Heavy,Clear,Peak,Tue,1.3535500163223744,1.644207534371967,14,Medium,4.5,654.3020376860447
10,EV,57,50,Light,Stormy,Off-peak,Wed,1.6273932403075348,1.5986689941527805,2,High,1.0,452.68938193578566
49,Diesel,22,50,Light,Rainy,Off-peak,Thu,1.2273867809242605,1.825486067065122,9,Medium,3.2,561.9368288432689
36,EV,25,50,Moderate,Clear,Peak,Sun,2.3924964947704472,1.982532950835667,1,High,1.0,645.0756264472093
31,CNG,53,50,Heavy,Stormy,Off-peak,Thu,1.6262204203397308,1.1322842596090403,11,High,2.8,447.0782709022092
19,Petrol,43,50,Light,Clear,Off-peak,Sun,2.588968175856965,1.8265711633675386,11,Medium,4.5,1047.459016756595
18,Diesel,18,50,Light,Clear,Peak,Sat,2.4544094721052607,1.7191669649427435,1,Low,3.2,605.9258984624184
49,EV,19,50,Moderate,Stormy,Off-peak,Mon,1.086228074213165,1.461328615097444,0,Low,1.0,217.46505492967466
6,EV,59,50,Moderate,Stormy,Peak,Wed,1.2038274317269504,1.3456661625561206,0,Low,1.0,281.87127223513244
28,EV,53,50,Light,Stormy,Off-peak,Fri,2.204776620596358,1.6232689854882594,2,High,1.0,658.5259734984377
7,Diesel,7,50,Heavy,Rainy,Off-peak,Sun,2.403498201766467,1.7228645710341683,13,High,3.2,357.7739240189761
38,Diesel,60,50,Heavy,Snowy,Off-peak,Wed,1.7414301211222507,1.4961750673008067,8,Medium,3.2,759.7592302400949
12,CNG,49,50,Heavy,Snowy,Off-peak,Wed,1.3989363830662425,1.2538793463983229,7,Medium,2.8,318.5440946775912
41,Diesel,15,50,Moderate,Rainy,Peak,Wed,1.316855655729757,1.720439994583368,13,Medium,3.2,478.4886241789169
50,EV,7,50,Light,Stormy,Off-peak,Fri,1.4810647634459662,1.1280863335854319,1,Medium,1.0,190.4676567430102
34,Diesel,34,50,Light,Stormy,Peak,Mon,1.3322752080750417,1.1934106742998025,3,High,3.2,360.60098986285186
25,EV,10,50,Moderate,Rainy,Off-peak,Sat,1.6424927408765733,1.5995322370633311,9,High,1.0,249.58590837658582
17,CNG,10,50,Heavy,Snowy,Peak,Wed,1.9810760372576923,1.45111701969748,5,Medium,2.8,338.07332302558643
33,CNG,35,50,Light,Rainy,Off-peak,Mon,2.3558864144913647,1.6081030682161015,12,Medium,2.8,804.6791356291899
23,EV,26,50,Heavy,Stormy,Peak,Fri,2.733531634410717,1.8086583151766815,12,Medium,1.0,618.003090046931
9,Diesel,25,50,Light,Stormy,Peak,Mon,2.4491585803530964,1.795130182695213,4,Low,3.2,566.2767334860858
6,Diesel,42,50,Moderate,Clear,Off-peak,Mon,2.304193899643394,1.5818324570137945,14,Medium,3.2,558.390820489035
2,Petrol,42,50,Moderate,Snowy,Off-peak,Tue,2.5748820919055184,1.8649249181231982,12,Low,4.5,686.6805337426017
38,CNG,10,50,Heavy,Stormy,Off-peak,Wed,2.808457702401923,1.3271530802600988,6,High,2.8,657.4874804482416
9,CNG,33,50,Moderate,Rainy,Off-peak,Sun,1.4597285940185478,1.5257319886192842,3,Low,2.8,314.4742310162047
3,EV,60,50,Light,Rainy,Off-peak,Sun,2.2449919724123943,1.645186534872769,10,Medium,1.0,638.9634875564872
16,Petrol,50,50,Moderate,Snowy,Off-peak,Mon,1.0754287398384923,1.4450311910187927,2,High,4.5,344.9942321581936
25,Diesel,15,50,Heavy,Rainy,Peak,Wed,2.983324411486513,1.9198084137896427,0,High,3.2,916.3858089977348
24,EV,52,50,Moderate,Snowy,Off-peak,Tue,2.7157187157862896,1.981904972911837,12,Medium,1.0,958.0487641566939
47,Diesel,26,50,Light,Rainy,Off-peak,Tue,1.7381270117903134,1.0054688320112866,5,Medium,3.2,441.10245219545556
29,Diesel,55,50,Moderate,Rainy,Peak,Mon,2.2305735626301004,1.8126372940552848,7,High,3.2,1022.1262250041902
44,Diesel,43,50,Light,Stormy,Off-peak,Mon,2.09056395584018,1.9971254356067552,12,Medium,3.2,1155.6727872288006
40,Petrol,10,50,Heavy,Snowy,Off-peak,Sun,2.688325672883539,1.867184439583991,6,Low,4.5,1254.8999662355764
26,CNG,34,50,Light,Stormy,Peak,Tue,1.9568072317478886,1.8845051960083117,13,Low,2.8,703.5966359216044
38,CNG,47,50,Moderate,Snowy,Peak,Thu,1.2629294649683214,1.877316650338148,0,Low,2.8,593.6779956020347
35,Diesel,29,50,Moderate,Stormy,Peak,Mon,1.9604928634291765,1.0797951322935915,1,High,3.2,465.7247431819729
23,Petrol,40,50,Heavy,Stormy,Off-peak,Sun,1.2367079150267033,1.1713475090659773,5,High,4.5,338.2515407879831
4,Diesel,5,50,Moderate,Clear,Off-peak,Thu,2.6152236227950754,1.342865321950539,12,High,3.2,255.6658185679681
42,Diesel,26,50,Heavy,Stormy,Peak,Sat,1.3326069455380736,1.209037978162771,3,High,3.2,380.88115704293597
14,EV,13,50,Heavy,Stormy,Peak,Fri,1.7383768035279223,1.5362836817322831,0,Low,1.0,240.3575924365687
47,Petrol,49,50,Light,Rainy,Peak,Fri,1.2119694338065545,1.2610808113107428,6,Medium,4.5,549.4567071742586
39,Petrol,12,50,Moderate,Rainy,Off-peak,Sun,1.7571657478226135,1.1620519113358343,15,High,4.5,509.4584950398866
7,CNG,38,50,Light,Snowy,Off-peak,Fri,2.9266718554860693,1.1879287243756105,10,Medium,2.8,506.2042533116394
8,CNG,20,50,Heavy,Clear,Peak,Mon,2.8592481635996125,1.7434774370965125,13,Medium,2.8,560.3178958172211
42,Diesel,23,50,Heavy,Snowy,Peak,Sun,2.1264564157441006,1.181627945822403,11,Medium,3.2,578.9215472063781
19,EV,12,50,Heavy,Rainy,Peak,Mon,2.2766461849569204,1.497819674670678,13,Medium,1.0,317.13050667259455
2,EV,16,50,Light,Snowy,Off-peak,Fri,1.7042120878205451,1.8947590805889356,11,Low,1.0,271.24199160638216
47,EV,47,50,Light,Rainy,Off-peak,Thu,1.4209268759184448,1.5420085600009696,4,Low,1.0,418.49654850812044
1,Diesel,45,50,Heavy,Rainy,Peak,Mon,1.5561568400514743,1.1960142833096001,8,High,3.2,266.5218076728782
42,CNG,60,50,Moderate,Snowy,Off-peak,Mon,1.1585077066404434,1.424842025529919,2,Medium,2.8,474.73857840168955
38,Petrol,35,50,Moderate,Rainy,Off-peak,Wed,1.8904501466520034,1.7024098587145864,5,Medium,4.5,936.5314014170226
13,Diesel,46,50,Moderate,Rainy,Peak,Wed,1.1706556675981348,1.5249223212603278,2,Low,3.2,327.75518469436423
42,EV,37,50,Heavy,Clear,Off-peak,Wed,1.7448110178868967,1.7663623224584475,9,High,1.0,511.6067613397606
44,EV,23,50,Heavy,Clear,Peak,Tue,2.7021142423034408,1.0957144747779402,8,Low,1.0,414.50439629137094
24,Diesel,31,50,Moderate,Rainy,Off-peak,Mon,1.7817495022347385,1.339822799909884,14,Low,3.2,450.70876096802937
32,EV,28,50,Light,Rainy,Off-peak,Fri,1.8710291265491332,1.1589670072666982,11,High,1.0,299.2476217681553
30,Petrol,53,50,Moderate,Stormy,Off-peak,Tue,2.05391474960207,1.9369331821170763,12,Low,4.5,1157.6840288374851
6,Diesel,32,50,Light,Stormy,Peak,Tue,1.6287297881543752,1.2199221971888807,11,High,3.2,264.65822642272974
38,Petrol,59,50,Moderate,Rainy,Off-peak,Tue,1.1643617451936683,1.7984103917337448,5,High,4.5,709.8660889175072
33,CNG,8,50,Heavy,Clear,Off-peak,Fri,2.523130888204083,1.1916190581632677,0,Medium,2.8,476.2471590557046
44,EV,16,50,Moderate,Rainy,Off-peak,Tue,1.482236923962594,1.898072776417516,14,Medium,1.0,354.48758775035424
23,EV,27,50,Light,Clear,Off-peak,Wed,1.290548753725226,1.091561568726227,9,Medium,1.0,178.9066046110161
10,CNG,24,50,Light,Clear,Peak,Sat,1.1747980001268719,1.2987511177257085,10,Medium,2.8,192.24704718660445
46,CNG,44,50,Moderate,Stormy,Off-peak,Sun,2.360534475251538,1.1317605343043633,12,Medium,2.8,712.7721436890739
15,CNG,32,50,Heavy,Rainy,Peak,Tue,1.034348830291334,1.3243153517928508,10,Medium,2.8,213.6894294699515
23,EV,58,50,Heavy,Clear,Off-peak,Thu,2.186838320863485,1.5207515353475105,9,High,1.0,628.5455317278742
36,CNG,52,50,Light,Rainy,Peak,Wed,1.6968191322258155,1.970468216060206,11,High,2.8,851.9309773220358
1,Diesel,60,50,Heavy,Snowy,Off-peak,Mon,2.0136800643140873,1.3172640763325751,10,Low,3.2,459.42138460299645
8,CNG,5,50,Moderate,Snowy,Off-peak,Mon,2.8147621684639264,1.2503586199769057,8,High,2.8,290.00368037915763
3,Diesel,45,50,Light,Stormy,Off-peak,Wed,1.001478672712025,1.641615369224918,7,High,3.2,245.94880004882475
14,Diesel,15,50,Light,Snowy,Peak,Sun,2.270392944603114,1.3266840343812207,6,Medium,3.2,375.90934010781456
17,Petrol,48,50,Moderate,Snowy,Peak,Sat,2.787445494698872,1.3191935574144686,15,High,4.5,818.1725807607893
34,Diesel,35,50,Moderate,Rainy,Peak,Sun,1.488799779777359,1.9602598578286523,8,Low,3.2,667.7378009340198
47,Diesel,45,50,Moderate,Stormy,Off-peak,Mon,1.2327770985996167,1.2171088316615672,1,Medium,3.2,435.72309886862797
6,CNG,42,50,Heavy,Stormy,Peak,Fri,1.779035317439305,1.1238214981805021,14,Low,2.8,301.4971748727083
5,EV,13,50,Heavy,Snowy,Off-peak,Fri,2.9023477883589304,1.9058644747500284,13,Low,1.0,448.0500049994106
46,CNG,10,50,Heavy,Rainy,Peak,Sat,2.167199831997496,1.6335997767767871,2,High,2.8,703.8190277622218
41,Petrol,10,50,Moderate,Rainy,Off-peak,Tue,2.894054812674578,1.6439908104031211,13,Low,4.5,1210.8599770357628
40,Petrol,56,50,Heavy,Stormy,Peak,Sat,1.540630060185849,1.6977883330973196,3,Low,4.5,894.556999696474
29,EV,7,50,Heavy,Rainy,Off-peak,Sun,2.4425813454536645,1.4046606882565458,15,Low,1.0,319.0828134259616
35,Diesel,36,50,Moderate,Rainy,Peak,Sun,1.550423276215002,1.520494806266037,14,Medium,3.2,551.6340661257389
18,Petrol,39,50,Moderate,Stormy,Off-peak,Thu,2.0319523466204377,1.7606969548976434,12,Medium,4.5,747.7293326210706
40,EV,20,50,Moderate,Rainy,Off-peak,Sat,2.8087604661613472,1.5571778199279582,14,Medium,1.0,568.5861349216051
48,CNG,6,50,Light,Clear,Off-peak,Sun,1.1763984659839952,1.5922916592021568,12,Low,2.8,367.8904829818812
30,CNG,40,50,Moderate,Stormy,Off-peak,Tue,1.5920412348081163,1.9481128817636049,3,Low,2.8,663.7158720953048
15,CNG,45,50,Moderate,Snowy,Peak,Thu,1.7092342226045922,1.4084642596430976,15,Medium,2.8,438.14594712933086
15,Diesel,11,50,Heavy,Clear,Off-peak,Sat,1.1169197990393314,1.3082744051969684,10,Low,3.2,175.34851028890782
16,Diesel,39,50,Light,Clear,Off-peak,Sun,1.474005431479264,1.1064986504000747,12,Low,3.2,292.272515694062
33,EV,60,50,Heavy,Stormy,Peak,Mon,1.1259651050961799,1.0958756529010596,1,High,1.0,250.48530217229052
10,Petrol,34,50,Light,Snowy,Off-peak,Wed,1.588732352896828,1.4398266173280385,12,Medium,4.5,372.86235811030207
19,CNG,49,50,Moderate,Stormy,Peak,Tue,1.0556724864324858,1.3128184283607798,4,Low,2.8,278.8443464538049
37,Diesel,50,50,Light,Rainy,Off-peak,Sat,1.0772853360282055,1.5187393324827574,14,Medium,3.2,439.13343029648104
50,Diesel,33,50,Moderate,Stormy,Peak,Fri,1.4698559307973793,1.0558361666633753,4,Medium,3.2,428.33186621966695
3,Petrol,45,50,Light,Rainy,Off-peak,Sun,1.7575712396549996,1.68217037243246,1,Medium,4.5,453.8280099518093
36,CNG,5,50,Heavy,Snowy,Peak,Tue,1.7966325409370647,1.0040953866439624,8,Medium,2.8,290.08166369257174
4,CNG,48,50,Light,Stormy,Peak,Fri,1.7017472290022673,1.0109908310858686,9,High,2.8,270.4548728885604
11,Petrol,5,50,Light,Snowy,Peak,Wed,2.027218740355038,1.0994389987268791,9,Medium,4.5,244.05396595954576
41,EV,45,50,Moderate,Snowy,Off-peak,Wed,2.82654886261075,1.0257273637773348,0,High,1.0,524.7676009314722
33,EV,11,50,Heavy,Clear,Off-peak,Wed,1.915873564346366,1.2894481437223018,2,High,1.0,259.3940591710704
28,Petrol,7,50,Heavy,Stormy,Off-peak,Tue,1.1998923801495909,1.856916672210255,5,Medium,4.5,423.33903145598595
32,Petrol,40,50,Moderate,Stormy,Peak,Sat,2.3634453482509965,1.1502289989820997,11,Medium,4.5,744.8699253165345
16,EV,43,50,Moderate,Clear,Off-peak,Fri,2.9110182043586335,1.827603963409882,1,High,1.0,808.6686379923118
9,Petrol,35,50,Heavy,Snowy,Peak,Mon,1.391050706238971,1.5549841662300246,1,Medium,4.5,347.17142253126326
11,CNG,29,50,Light,Stormy,Peak,Thu,1.3872434583610354,1.130422184617543,13,Low,2.8,217.66210437460657
6,EV,51,50,Heavy,Snowy,Off-peak,Wed,1.502689752450999,1.8971947441508177,5,Low,1.0,450.44142586941393
49,EV,60,50,Heavy,Snowy,Off-peak,Mon,1.098632730912555,1.5158212949756962,3,Medium,1.0,364.70746466352745
27,EV,28,50,Heavy,Stormy,Peak,Tue,2.6121462688392603,1.5695401521919816,13,High,1.0,545.2825041614446
12,CNG,5,50,Moderate,Snowy,Off-peak,Thu,1.7620294532503968,1.5453352425390898,1,Low,2.8,254.86589348997396
22,Petrol,42,50,Moderate,Clear,Off-peak,Sat,2.549194233695684,1.8511769036834265,3,Medium,4.5,1099.5292108019582
40,Diesel,58,50,Light,Snowy,Off-peak,Sat,2.252300111451749,1.8051563773091905,13,High,3.2,1195.3316494815897
48,Diesel,35,50,Light,Snowy,Off-peak,Sat,1.2244085091418133,1.1043381457824566,4,High,3.2,369.9512558013991
37,CNG,41,50,Heavy,Stormy,Off-peak,Mon,2.0915557247791225,1.620906410359236,9,Low,2.8,798.7349088998897
21,CNG,15,50,Moderate,Snowy,Peak,Sat,2.4324525988263117,1.9708872927164185,12,High,2.8,665.4196805020587
33,Petrol,53,50,Heavy,Snowy,Off-peak,Sat,1.09715281240165,1.6742322606756623,1,High,4.5,559.3325888745251
17,Diesel,7,50,Moderate,Stormy,Peak,Mon,1.8420442947634947,1.8580377731412048,14,Low,3.2,405.23440492922725
29,EV,16,50,Heavy,Rainy,Peak,Sat,2.620190723022362,1.2134278146946773,6,High,1.0,352.91476564635235
40,CNG,24,50,Light,Rainy,Peak,Wed,2.965059166053008,1.6702710107006942,4,High,2.8,1040.01499771485
10,Diesel,34,50,Heavy,Snowy,Off-peak,Mon,2.3962823671106297,1.673504510779898,6,Low,3.2,601.5284025692955
18,EV,14,50,Moderate,Clear,Off-peak,Sat,1.6195293047602397,1.0925501246637488,14,High,1.0,169.86402660598986
47,EV,43,50,Moderate,Stormy,Off-peak,Mon,1.5615570179731741,1.3843937861572186,13,Low,1.0,395.6111993314433
13,Petrol,19,50,Heavy,Stormy,Off-peak,Sat,2.173147266198278,1.3966825463087085,0,Low,4.5,444.6563395882413
27,CNG,25,50,Light,Rainy,Off-peak,Thu,2.8666052636424517,1.7476895478659698,7,High,2.8,879.7447716312352
10,EV,22,50,Heavy,Clear,Peak,Sun,1.4557039300655426,1.5589786807001742,7,Low,1.0,236.01878480789838
32,CNG,36,50,Heavy,Rainy,Peak,Thu,1.4613653074145054,1.1683677624577014,0,Medium,2.8,361.2884033979828
41,Diesel,23,50,Moderate,Rainy,Peak,Tue,2.0251282602787546,1.3427854797874288,7,Medium,3.2,617.8278732968759
45,Diesel,34,50,Moderate,Snowy,Peak,Wed,2.1514057373837168,1.0383916618393894,11,Medium,3.2,585.3084660803607
3,CNG,37,50,Light,Stormy,Off-peak,Wed,2.8737058037858216,1.3424396388324888,6,Low,2.8,510.7696193700867
22,EV,26,50,Heavy,Snowy,Peak,Sun,1.6461636047683361,1.032899677899966,1,High,1.0,210.83991028484678
27,EV,49,50,Light,Snowy,Off-peak,Mon,1.8553639659227081,1.9845273551247327,9,Low,1.0,644.3535952151071
3,Diesel,33,50,Heavy,Clear,Peak,Wed,1.7137823237436944,1.7966586084766076,13,High,3.2,386.73266968514963
33,EV,28,50,Light,Stormy,Off-peak,Wed,2.467331411239381,1.958583310081527,12,High,1.0,671.713903026576
2,EV,8,50,Heavy,Clear,Peak,Sun,1.7116034483161051,1.447185390724925,3,Low,1.0,168.43651034798808
11,Diesel,54,50,Light,Clear,Off-peak,Fri,1.870654469618497,1.3650752038408274,1,High,3.2,493.35243487231935
46,Petrol,16,50,Heavy,Snowy,Peak,Sun,1.7293220037676575,1.979148824379858,11,Medium,4.5,989.1272415012531
10,Diesel,40,50,Moderate,Rainy,Off-peak,Sun,1.0558318507162812,1.856717933143703,1,Medium,3.2,317.58187292069437
39,CNG,8,50,Heavy,Stormy,Off-peak,Sat,2.0839824859099325,1.694356532770061,2,Medium,2.8,618.632836224316
33,Petrol,9,50,Heavy,Rainy,Peak,Sun,1.7884386489056208,1.3616279357619536,9,High,4.5,527.2182075740648
7,CNG,23,50,Moderate,Stormy,Peak,Mon,1.2588933614699638,1.243130046993763,6,Low,2.8,180.91031971265616
15,Petrol,45,50,Heavy,Rainy,Peak,Sat,2.201308129834834,1.492331496218511,8,Medium,4.5,681.6544019196359
26,Petrol,43,50,Light,Snowy,Off-peak,Fri,2.378697190681401,1.234742758782828,1,Medium,4.5,743.0810202773217
11,Diesel,35,50,Heavy,Stormy,Off-peak,Tue,2.0235987266135806,1.1769092709448006,6,High,3.2,369.6230942340652
38,Diesel,11,50,Light,Rainy,Off-peak,Sun,1.4970566641904446,1.320152935925305,3,Low,3.2,382.62015009245545
27,CNG,16,50,Moderate,Rainy,Peak,Thu,2.067688152699786,1.1122885578763664,7,Medium,2.8,362.45886166430813
39,Diesel,14,50,Light,Stormy,Off-peak,Wed,1.5554039958845145,1.497877232394015,6,High,3.2,472.484298373326
7,Petrol,33,50,Moderate,Clear,Off-peak,Wed,1.3002809541787868,1.8058769898047904,3,Medium,4.5,346.35174967635095
1,Diesel,56,50,Light,Clear,Off-peak,Sun,1.1927317414200158,1.9478132882205574,5,Medium,3.2,383.7957350584023
10,CNG,25,50,Moderate,Stormy,Peak,Fri,1.3379765615313022,1.4199872003971103,13,Low,2.8,243.18842775114058
21,Petrol,17,50,Heavy,Snowy,Peak,Sun,2.88126640604585,1.9621809556749374,2,High,4.5,1009.1615435251913
15,CNG,27,50,Light,Stormy,Peak,Sat,1.5796622581069077,1.707725647084889,0,High,2.8,393.8539437775746
30,EV,10,50,Moderate,Stormy,Peak,Wed,2.282322462184751,1.0587055991846408,12,High,1.0,241.63075698598715
30,Diesel,35,50,Heavy,Rainy,Off-peak,Thu,2.527503953920493,1.4205153612821957,1,Medium,3.2,775.5173695250382
8,Petrol,13,50,Heavy,Snowy,Peak,Mon,2.1309300683301515,1.9598351464518102,7,High,4.5,467.74242396497147
24,CNG,55,50,Moderate,Clear,Peak,Fri,2.013851985450761,1.2464962442653826,9,High,2.8,570.330830343436
19,Diesel,28,50,Moderate,Rainy,Peak,Wed,1.6976287057222597,1.0892633367960998,12,High,3.2,308.4406734004636
3,Diesel,20,50,Light,Rainy,Peak,Thu,1.4100748513644332,1.2890576376723413,2,High,3.2,181.03970858136498
15,CNG,15,50,Moderate,Clear,Off-peak,Wed,2.7974931299834163,1.6033372503196133,5,Low,2.8,547.2096430235055
36,Petrol,40,50,Heavy,Rainy,Off-peak,Wed,2.1983119344629447,1.823396241613612,10,High,4.5,1170.450966004672
6,CNG,5,50,Moderate,Snowy,Peak,Mon,1.2865831659023765,1.4867127427562108,9,High,2.8,146.90147230945468
42,Diesel,25,50,Light,Rainy,Peak,Fri,2.489801054060666,1.6275921717759423,14,Low,3.2,949.8780372212068
50,CNG,48,50,Light,Clear,Off-peak,Sat,1.1906905773829817,1.889222954794315,8,Medium,2.8,643.3512716628785
48,EV,40,50,Light,Clear,Off-peak,Sun,2.039285927930761,1.6250949787528044,9,Medium,1.0,589.8979312664329
18,Diesel,41,50,Light,Snowy,Off-peak,Fri,1.1228686614952264,1.5309927472349014,11,Low,3.2,325.94207609010647
38,Petrol,10,50,Light,Snowy,Peak,Thu,1.952314497262357,1.0582546511904656,15,Medium,4.5,497.917061252786
19,EV,18,50,Light,Stormy,Peak,Sun,2.081845059413203,1.6674456982655865,7,Medium,1.0,364.49317682127105
49,CNG,33,50,Moderate,Stormy,Peak,Sun,2.0055376174229376,1.5463280656262381,6,Low,2.8,785.2286772569352
50,Petrol,5,50,Light,Clear,Peak,Sat,1.878271246622575,1.8303602199168618,7,Low,4.5,979.8051970290102
30,EV,12,50,Moderate,Snowy,Off-peak,Sat,1.4878417923501008,1.5254606910603254,12,Low,1.0,236.04299354966906
13,CNG,51,50,Moderate,Clear,Peak,Fri,1.1831162390591832,1.2824588729348694,0,Medium,2.8,285.8589278444168
39,EV,48,50,Heavy,Snowy,Peak,Tue,2.252828942362436,1.1777924301920393,8,Low,1.0,490.8725018439228
12,Diesel,23,50,Moderate,Clear,Off-peak,Mon,1.308950167354923,1.6869045267272664,2,Medium,3.2,296.76514056960053
34,Petrol,27,50,Moderate,Snowy,Peak,Wed,1.7614141768153961,1.4521255576503496,11,High,4.5,657.3531977466511
12,EV,43,50,Moderate,Snowy,Peak,Fri,2.471821280441603,1.6554470791735707,2,Low,1.0,605.6114592040268
44,Diesel,45,50,Light,Stormy,Peak,Tue,2.2130748428906672,1.8289148638841848,9,Medium,3.2,1136.5451533942924
24,CNG,15,50,Moderate,Stormy,Peak,Fri,2.7458045021494213,1.3234077593501241,6,Medium,2.8,534.8981544158087
4,Diesel,31,50,Heavy,Stormy,Peak,Sun,2.3617820639292377,1.6291689867579384,14,High,3.2,480.1982130859267
36,CNG,59,50,Moderate,Snowy,Off-peak,Sun,2.879402186980177,1.929651833886283,5,Medium,2.8,1493.5183094099445
50,Petrol,44,50,Light,Snowy,Off-peak,Wed,1.430229368055219,1.2109621767614942,6,Low,4.5,628.6991817774361
